typeCode,freqCode,refYear,refMonth,period,reporterDesc,flowDesc,partnerDesc,cmdCode,qtyUnitAbbr,qty,netWgt,primaryValue
C,M,2021,4,202104,India,Export,Poland,121190,kg,15001,15001,62495.33
C,M,2021,4,202104,India,Export,Portugal,121190,kg,10790,10790,11958.36
C,M,2021,4,202104,India,Export,Guinea-Bissau,121190,kg,2,2,7.493
C,M,2021,4,202104,India,Export,Qatar,121190,kg,12939,12939,66694.263
C,M,2021,4,202104,India,Export,Romania,121190,kg,8054,8054,53382.339
C,M,2021,4,202104,India,Export,Russian Federation,121190,kg,33465,33465,127306.073
C,M,2021,4,202104,India,Export,Saudi Arabia,121190,kg,176654,176654,339826.475
C,M,2021,4,202104,India,Export,Singapore,121190,kg,11368,11368,81668.605
C,M,2021,4,202104,India,Export,Slovakia,121190,kg,40,40,1259.489
C,M,2021,4,202104,India,Export,Viet Nam,121190,kg,779750,779750,1859874.095
C,M,2021,4,202104,India,Export,Slovenia,121190,kg,50,50,499.851
C,M,2021,4,202104,India,Export,Somalia,121190,kg,4000,4000,8676.923
C,M,2021,4,202104,India,Export,South Africa,121190,kg,21398,21398,79280.938
C,M,2021,4,202104,India,Export,Spain,121190,kg,55555,55555,250106.75
C,M,2021,4,202104,India,Export,Sudan,121190,kg,16440,16440,35465.437
C,M,2021,4,202104,India,Export,Sweden,121190,kg,54098,54098,105548.345
C,M,2021,4,202104,India,Export,Switzerland,121190,kg,26385,26385,52408.432
C,M,2021,4,202104,India,Export,Thailand,121190,kg,447450,447450,1223576.931
C,M,2021,4,202104,India,Export,United Arab Emirates,121190,kg,381995,381995,1177838.419
C,M,2021,4,202104,India,Export,Türkiye,121190,kg,48000,48000,105911.165
C,M,2021,4,202104,India,Export,Uganda,121190,kg,139,139,1119.665
C,M,2021,4,202104,India,Export,Ukraine,121190,kg,33975,33975,89971.416
C,M,2021,4,202104,India,Export,Egypt,121190,kg,42295,42295,175711.994
C,M,2021,4,202104,India,Export,United Kingdom,121190,kg,229969,229969,1229082.136
C,M,2021,4,202104,India,Export,United Rep. of Tanzania,121190,kg,5000,5000,7409.874
C,M,2021,4,202104,India,Export,USA,121190,kg,1340066,1340066,7489390.439
C,M,2021,4,202104,India,Export,Uruguay,121190,kg,150,150,637.311
C,M,2021,4,202104,India,Export,Venezuela,121190,kg,125,125,360.537
C,M,2021,4,202104,India,Export,Yemen,121190,kg,1500,1500,3844.304
C,M,2021,5,202105,India,Export,World,121190,kg,9959484.565,9959484.565,35072557.61
C,M,2021,5,202105,India,Export,Afghanistan,121190,kg,87480,87480,436468.004
C,M,2021,5,202105,India,Export,Argentina,121190,kg,22000,22000,49314.905
C,M,2021,5,202105,India,Export,Australia,121190,kg,82953,82953,476097.871
C,M,2021,5,202105,India,Export,Austria,121190,kg,80238,80238,461549.955
C,M,2021,5,202105,India,Export,Bangladesh,121190,kg,995433,995433,774369.571
C,M,2021,5,202105,India,Export,Belgium,121190,kg,56887,56887,190847.645
C,M,2021,5,202105,India,Export,Bhutan,121190,kg,23,23,50.151
C,M,2021,5,202105,India,Export,Brazil,121190,kg,16100,16100,60962.491
C,M,2021,5,202105,India,Export,Bulgaria,121190,kg,13375,13375,89189.776
C,M,2021,5,202105,India,Export,Myanmar,121190,kg,40000,40000,70370.327
C,M,2021,5,202105,India,Export,Canada,121190,kg,114312,114312,617112.728
C,M,2021,5,202105,India,Export,Sri Lanka,121190,kg,81915,81915,149413.126
C,M,2021,5,202105,India,Export,Chile,121190,kg,13,13,519.151
C,M,2021,5,202105,India,Export,China,121190,kg,1642143,1642143,3514689.709
C,M,2021,5,202105,India,Export,Colombia,121190,kg,33210,33210,119213.329
C,M,2021,5,202105,India,Export,Congo,121190,kg,5,5,14.64
C,M,2021,5,202105,India,Export,Dem. Rep. of the Congo,121190,kg,201,201,843.9
C,M,2021,5,202105,India,Export,Cyprus,121190,kg,10,10,48.434
C,M,2021,5,202105,India,Export,Czechia,121190,kg,961,961,6842.384
C,M,2021,5,202105,India,Export,Denmark,121190,kg,20049,20049,97895.659
C,M,2021,5,202105,India,Export,Ecuador,121190,kg,6400,6400,36637.278
C,M,2021,5,202105,India,Export,El Salvador,121190,kg,75,75,1820.941
C,M,2021,5,202105,India,Export,Estonia,121190,kg,1000,1000,8870.078
C,M,2021,5,202105,India,Export,France,121190,kg,186940,186940,705496.84
C,M,2021,5,202105,India,Export,Germany,121190,kg,878226,878226,5020948.736
C,M,2021,5,202105,India,Export,Ghana,121190,kg,312,312,4725.197
C,M,2021,5,202105,India,Export,Greece,121190,kg,1198,1198,2240.417
C,M,2021,5,202105,India,Export,Guatemala,121190,kg,42250,42250,132369.226
C,M,2021,5,202105,India,Export,Guinea,121190,kg,38,38,36.642
C,M,2021,5,202105,India,Export,Guyana,121190,kg,2,2,149.363
C,M,2021,5,202105,India,Export,"China, Hong Kong SAR",121190,kg,248,248,1889.223
C,M,2021,5,202105,India,Export,Hungary,121190,kg,1000,1000,5175.304
C,M,2021,5,202105,India,Export,Indonesia,121190,kg,79506,79506,266725.741
C,M,2021,5,202105,India,Export,Iran,121190,kg,193750,193750,314299.327
C,M,2021,5,202105,India,Export,Iraq,121190,kg,5320,5320,20047.505
C,M,2021,5,202105,India,Export,Ireland,121190,kg,16924,16924,150283.908
C,M,2021,5,202105,India,Export,Israel,121190,kg,2283,2283,19206.317
C,M,2021,5,202105,India,Export,Italy,121190,kg,475820,475820,2459182.963
C,M,2021,5,202105,India,Export,Japan,121190,kg,116540,116540,851484.324
C,M,2021,5,202105,India,Export,Kazakhstan,121190,kg,31,31,449.343
C,M,2021,5,202105,India,Export,Jordan,121190,kg,6775,6775,23936.49
C,M,2021,5,202105,India,Export,Kenya,121190,kg,5755,5755,22060.177
C,M,2021,5,202105,India,Export,Rep. of Korea,121190,kg,85281,85281,427922.811
C,M,2021,5,202105,India,Export,Kuwait,121190,kg,11849,11849,136425.036
C,M,2021,5,202105,India,Export,Lebanon,121190,kg,6160,6160,8534.137
C,M,2021,5,202105,India,Export,Latvia,121190,kg,785,785,7064.022
C,M,2021,5,202105,India,Export,Lithuania,121190,kg,21285,21285,106777.61
C,M,2021,5,202105,India,Export,Malaysia,121190,kg,99846,99846,410190.316
C,M,2021,5,202105,India,Export,Maldives,121190,kg,50,50,2006.578
C,M,2021,5,202105,India,Export,Mauritius,121190,kg,3198,3198,9525.342
C,M,2021,5,202105,India,Export,Mexico,121190,kg,116600,116600,184738.281
C,M,2021,5,202105,India,Export,"Other Asia, nes",121190,kg,79620,79620,88346.666
C,M,2021,5,202105,India,Export,Morocco,121190,kg,129900,129900,285775.116
C,M,2021,5,202105,India,Export,Oman,121190,kg,3786.565,3786.565,22987.285
C,M,2021,5,202105,India,Export,Nepal,121190,kg,91111,91111,208207.571
C,M,2021,5,202105,India,Export,Netherlands,121190,kg,102548,102548,603098.522
C,M,2021,5,202105,India,Export,Curaçao,121190,kg,12,12,226.341
C,M,2021,5,202105,India,Export,New Zealand,121190,kg,10757,10757,63044.221
C,M,2021,5,202105,India,Export,Nigeria,121190,kg,60,60,197.047
C,M,2021,5,202105,India,Export,Norway,121190,kg,53,53,1441.706
C,M,2021,5,202105,India,Export,Pakistan,121190,kg,40420,40420,264275.967
C,M,2021,5,202105,India,Export,Panama,121190,kg,192,192,88.538
C,M,2021,5,202105,India,Export,Peru,121190,kg,2320,2320,18870.091
C,M,2021,5,202105,India,Export,Philippines,121190,kg,28300,28300,81599.023
C,M,2021,5,202105,India,Export,Poland,121190,kg,76297,76297,195491.161
C,M,2021,5,202105,India,Export,Portugal,121190,kg,17831,17831,29559.556
C,M,2021,5,202105,India,Export,Qatar,121190,kg,3684,3684,12830.207
C,M,2021,5,202105,India,Export,Romania,121190,kg,6035,6035,13585.201
C,M,2021,5,202105,India,Export,Russian Federation,121190,kg,75500,75500,358568.553
C,M,2021,5,202105,India,Export,Saudi Arabia,121190,kg,47015,47015,205566.312
C,M,2021,5,202105,India,Export,Serbia,121190,kg,3200,3200,17988.54
C,M,2021,5,202105,India,Export,Seychelles,121190,kg,100,100,512.172
C,M,2021,5,202105,India,Export,Sierra Leone,121190,kg,10,10,140.052
C,M,2021,5,202105,India,Export,Singapore,121190,kg,7304,7304,10572.437
C,M,2021,5,202105,India,Export,Slovakia,121190,kg,956,956,31565.589
C,M,2021,5,202105,India,Export,Viet Nam,121190,kg,499725,499725,1195728.576
C,M,2021,5,202105,India,Export,Slovenia,121190,kg,37500,37500,125931.568
C,M,2021,5,202105,India,Export,South Africa,121190,kg,12997,12997,58546.347
C,M,2021,5,202105,India,Export,Spain,121190,kg,102504,102504,396333.884
C,M,2021,5,202105,India,Export,Suriname,121190,kg,3750,3750,9243.874
C,M,2021,5,202105,India,Export,Sweden,121190,kg,34000,34000,56652.407
C,M,2021,5,202105,India,Export,Switzerland,121190,kg,22000,22000,151882.325
C,M,2021,5,202105,India,Export,Thailand,121190,kg,436175,436175,1147939.594
C,M,2021,5,202105,India,Export,United Arab Emirates,121190,kg,228879,228879,512514.56
C,M,2021,5,202105,India,Export,Türkiye,121190,kg,31375,31375,66413.974
C,M,2021,5,202105,India,Export,Uganda,121190,kg,1,1,28.381
C,M,2021,5,202105,India,Export,Ukraine,121190,kg,53639,53639,57732.927
C,M,2021,5,202105,India,Export,Egypt,121190,kg,144050,144050,331080.517
C,M,2021,5,202105,India,Export,United Kingdom,121190,kg,158868,158868,937390.977
C,M,2021,5,202105,India,Export,United Rep. of Tanzania,121190,kg,20881,20881,39036.028
C,M,2021,5,202105,India,Export,USA,121190,kg,1789764,1789764,9010613.088
C,M,2021,5,202105,India,Export,Uzbekistan,121190,kg,2500,2500,1804.883
C,M,2021,5,202105,India,Export,Venezuela,121190,kg,1000,1000,1020.227
C,M,2021,5,202105,India,Export,Zambia,121190,kg,110,110,1092.366
C,M,2021,6,202106,India,Export,World,121190,kg,10462070,10462070,34984847.75
C,M,2021,6,202106,India,Export,Afghanistan,121190,kg,18000,18000,108201.039
C,M,2021,6,202106,India,Export,Argentina,121190,kg,35000,35000,59065.497
C,M,2021,6,202106,India,Export,Australia,121190,kg,108987,108987,606280.764
C,M,2021,6,202106,India,Export,Austria,121190,kg,62010,62010,331710.274
C,M,2021,6,202106,India,Export,Bahrain,121190,kg,3800,3800,7266.038
C,M,2021,6,202106,India,Export,Bangladesh,121190,kg,1103238,1103238,770020.842
C,M,2021,6,202106,India,Export,Belgium,121190,kg,89170,89170,373656.03
C,M,2021,6,202106,India,Export,Bhutan,121190,kg,210,210,738.191
C,M,2021,6,202106,India,Export,Brazil,121190,kg,86170,86170,344189.393
C,M,2021,6,202106,India,Export,Brunei Darussalam,121190,kg,100,100,383.071
C,M,2021,6,202106,India,Export,Cambodia,121190,kg,10,10,109.152
C,M,2021,6,202106,India,Export,Canada,121190,kg,99700,99700,457673.715
C,M,2021,6,202106,India,Export,Sri Lanka,121190,kg,103325,103325,293502.142
C,M,2021,6,202106,India,Export,Chile,121190,kg,4000,4000,24759.972
C,M,2021,6,202106,India,Export,China,121190,kg,1673696,1673696,3534997.801
C,M,2021,6,202106,India,Export,Colombia,121190,kg,25000,25000,22080.191
C,M,2021,6,202106,India,Export,Dem. Rep. of the Congo,121190,kg,19,19,254.873
C,M,2021,6,202106,India,Export,Croatia,121190,kg,4500,4500,43933.297
C,M,2021,6,202106,India,Export,Czechia,121190,kg,6080,6080,42992.206
C,M,2021,6,202106,India,Export,Denmark,121190,kg,99120,99120,580927.602
C,M,2021,6,202106,India,Export,Ecuador,121190,kg,33500,33500,64564.976
C,M,2021,6,202106,India,Export,El Salvador,121190,kg,24902,24902,10707.787
C,M,2021,6,202106,India,Export,Fiji,121190,kg,125,125,419.368
C,M,2021,6,202106,India,Export,Finland,121190,kg,10000,10000,65588.559
C,M,2021,6,202106,India,Export,France,121190,kg,99171,99171,545186.766
C,M,2021,6,202106,India,Export,Djibouti,121190,kg,8000,8000,17699.417
C,M,2021,6,202106,India,Export,Gabon,121190,kg,7,7,68.803
C,M,2021,6,202106,India,Export,Germany,121190,kg,884823,884823,4324227.395
C,M,2021,6,202106,India,Export,Ghana,121190,kg,1,1,13.853
C,M,2021,6,202106,India,Export,Guatemala,121190,kg,2000,2000,13523.828
C,M,2021,6,202106,India,Export,Honduras,121190,kg,2400,2400,2292.551
C,M,2021,6,202106,India,Export,"China, Hong Kong SAR",121190,kg,22030,22030,27921.753
C,M,2021,6,202106,India,Export,Hungary,121190,kg,1605,1605,10014.636
C,M,2021,6,202106,India,Export,Indonesia,121190,kg,106835,106835,177951.267
C,M,2021,6,202106,India,Export,Iran,121190,kg,72000,72000,160163.538
C,M,2021,6,202106,India,Export,Iraq,121190,kg,7000,7000,11234.581
C,M,2021,6,202106,India,Export,Ireland,121190,kg,32215,32215,236396.52
C,M,2021,6,202106,India,Export,Israel,121190,kg,5750,5750,41822.67
C,M,2021,6,202106,India,Export,Italy,121190,kg,365100,365100,1800805.577
C,M,2021,6,202106,India,Export,Japan,121190,kg,146900,146900,678236.061
C,M,2021,6,202106,India,Export,Kazakhstan,121190,kg,587,587,1841.113
C,M,2021,6,202106,India,Export,Jordan,121190,kg,17000,17000,37246.677
C,M,2021,6,202106,India,Export,Kenya,121190,kg,315,315,2423.236
C,M,2021,6,202106,India,Export,Rep. of Korea,121190,kg,154774,154774,824392.548
C,M,2021,6,202106,India,Export,Kuwait,121190,kg,4803,4803,50600.912
C,M,2021,6,202106,India,Export,Latvia,121190,kg,8120,8120,21860.243
C,M,2021,6,202106,India,Export,Liberia,121190,kg,11,11,52.217
C,M,2021,6,202106,India,Export,Madagascar,121190,kg,44,44,232.17
C,M,2021,6,202106,India,Export,Malawi,121190,kg,62,62,308.123
C,M,2021,6,202106,India,Export,Malaysia,121190,kg,112136,112136,441431.374
C,M,2021,6,202106,India,Export,Maldives,121190,kg,47,47,1218.585
C,M,2021,6,202106,India,Export,Malta,121190,kg,150,150,147.543
C,M,2021,6,202106,India,Export,Mauritius,121190,kg,6300,6300,17278.948
C,M,2021,6,202106,India,Export,Mexico,121190,kg,73000,73000,130646.845
C,M,2021,6,202106,India,Export,"Other Asia, nes",121190,kg,60825,60825,215749.547
C,M,2021,6,202106,India,Export,Morocco,121190,kg,54000,54000,119607.198
C,M,2021,6,202106,India,Export,Oman,121190,kg,8685,8685,12262.963
C,M,2021,6,202106,India,Export,Nepal,121190,kg,68268,68268,113721.427
C,M,2021,6,202106,India,Export,Netherlands,121190,kg,89313,89313,494523.115
C,M,2021,6,202106,India,Export,New Zealand,121190,kg,10245,10245,58981.767
C,M,2021,6,202106,India,Export,Nigeria,121190,kg,81,81,1891.141
C,M,2021,6,202106,India,Export,Pakistan,121190,kg,32000,32000,207321.341
C,M,2021,6,202106,India,Export,Peru,121190,kg,2850,2850,19916.844
C,M,2021,6,202106,India,Export,Philippines,121190,kg,24405,24405,107419.889
C,M,2021,6,202106,India,Export,Poland,121190,kg,41901,41901,205855.958
C,M,2021,6,202106,India,Export,Qatar,121190,kg,6056,6056,41055.346
C,M,2021,6,202106,India,Export,Romania,121190,kg,48500,48500,88080.166
C,M,2021,6,202106,India,Export,Russian Federation,121190,kg,57585,57585,205092.142
C,M,2021,6,202106,India,Export,Saudi Arabia,121190,kg,45531,45531,92606.022
C,M,2021,6,202106,India,Export,Serbia,121190,kg,1350,1350,12717.42
C,M,2021,6,202106,India,Export,Singapore,121190,kg,17334,17334,50723.223
C,M,2021,6,202106,India,Export,Viet Nam,121190,kg,1074170,1074170,2717141.584
C,M,2021,6,202106,India,Export,Slovenia,121190,kg,17950,17950,106085.98
C,M,2021,6,202106,India,Export,Somalia,121190,kg,2850,2850,3769.979
C,M,2021,6,202106,India,Export,South Africa,121190,kg,26758,26758,71564.368
C,M,2021,6,202106,India,Export,Spain,121190,kg,86060,86060,322895.694
C,M,2021,6,202106,India,Export,Sweden,121190,kg,54220,54220,254795.125
C,M,2021,6,202106,India,Export,Switzerland,121190,kg,285,285,3342.127
C,M,2021,6,202106,India,Export,Thailand,121190,kg,211650,211650,549888.169
C,M,2021,6,202106,India,Export,Togo,121190,kg,1155,1155,1326.174
C,M,2021,6,202106,India,Export,Trinidad and Tobago,121190,kg,1000,1000,4911.075
C,M,2021,6,202106,India,Export,United Arab Emirates,121190,kg,392395,392395,930476.503
C,M,2021,6,202106,India,Export,Türkiye,121190,kg,84220,84220,106947.175
C,M,2021,6,202106,India,Export,Egypt,121190,kg,6000,6000,45157.334
C,M,2021,6,202106,India,Export,United Kingdom,121190,kg,148012,148012,929495.199
C,M,2021,6,202106,India,Export,United Rep. of Tanzania,121190,kg,5005,5005,7553.063
C,M,2021,6,202106,India,Export,USA,121190,kg,2056563,2056563,9553985.4
C,M,2021,6,202106,India,Export,Uruguay,121190,kg,500,500,5248.97
C,M,2021,6,202106,India,Export,Yemen,121190,kg,500,500,1475.797
C,M,2021,7,202107,India,Export,World,121190,kg,10727823.9,10727823.9,39678927.49
C,M,2021,7,202107,India,Export,Afghanistan,121190,kg,41185,41185,98977.202
C,M,2021,7,202107,India,Export,Algeria,121190,kg,68700,68700,67848.813
C,M,2021,7,202107,India,Export,Angola,121190,kg,74,74,355.256
C,M,2021,7,202107,India,Export,Azerbaijan,121190,kg,14769,14769,19110.417
C,M,2021,7,202107,India,Export,Argentina,121190,kg,27500,27500,39109.725
C,M,2021,7,202107,India,Export,Australia,121190,kg,133475,133475,769496.465
C,M,2021,7,202107,India,Export,Austria,121190,kg,40520,40520,197667.451
C,M,2021,7,202107,India,Export,Bahrain,121190,kg,4725,4725,13408.681
C,M,2021,7,202107,India,Export,Bangladesh,121190,kg,672065,672065,379195.232
C,M,2021,7,202107,India,Export,Belgium,121190,kg,43200,43200,186489.673
C,M,2021,7,202107,India,Export,Bhutan,121190,kg,295,295,253.472
C,M,2021,7,202107,India,Export,Brazil,121190,kg,113500,113500,446209.65
C,M,2021,7,202107,India,Export,Bulgaria,121190,kg,2061,2061,14333.091
C,M,2021,7,202107,India,Export,Myanmar,121190,kg,33010,33010,79461.449
C,M,2021,7,202107,India,Export,Canada,121190,kg,107229,107229,676849.279
C,M,2021,7,202107,India,Export,Sri Lanka,121190,kg,120181,120181,270226.643
C,M,2021,7,202107,India,Export,Chile,121190,kg,12,12,267.025
C,M,2021,7,202107,India,Export,China,121190,kg,1210687,1210687,2683898.283
C,M,2021,7,202107,India,Export,Colombia,121190,kg,56685,56685,190086.874
C,M,2021,7,202107,India,Export,Dem. Rep. of the Congo,121190,kg,35,35,159.794
C,M,2021,7,202107,India,Export,Croatia,121190,kg,2410,2410,7084.528
C,M,2021,7,202107,India,Export,Cyprus,121190,kg,48,48,247.742
C,M,2021,7,202107,India,Export,Czechia,121190,kg,24546,24546,136175.116
C,M,2021,7,202107,India,Export,Denmark,121190,kg,20350,20350,126505.141
C,M,2021,7,202107,India,Export,Ecuador,121190,kg,250,250,3158.372
C,M,2021,7,202107,India,Export,El Salvador,121190,kg,1800,1800,1404.423
C,M,2021,7,202107,India,Export,Estonia,121190,kg,2500,2500,13441.691
C,M,2021,7,202107,India,Export,Finland,121190,kg,781.564,781.564,7930.25
C,M,2021,7,202107,India,Export,France,121190,kg,150666,150666,695692.899
C,M,2021,7,202107,India,Export,Djibouti,121190,kg,9000,9000,7111.018
C,M,2021,7,202107,India,Export,Germany,121190,kg,1106465,1106465,5849020.826
C,M,2021,7,202107,India,Export,Ghana,121190,kg,51,51,1105.367
C,M,2021,7,202107,India,Export,Greece,121190,kg,10595,10595,67321.593
C,M,2021,7,202107,India,Export,Guatemala,121190,kg,76000,76000,263650.709
C,M,2021,7,202107,India,Export,"China, Hong Kong SAR",121190,kg,16439.498,16439.498,62782.777
C,M,2021,7,202107,India,Export,Hungary,121190,kg,1136,1136,4462.408
C,M,2021,7,202107,India,Export,Indonesia,121190,kg,119400,119400,360816.596
C,M,2021,7,202107,India,Export,Iran,121190,kg,56000,56000,72900.773
C,M,2021,7,202107,India,Export,Iraq,121190,kg,22383,22383,52770.335
C,M,2021,7,202107,India,Export,Ireland,121190,kg,19239,19239,164987.258
C,M,2021,7,202107,India,Export,Israel,121190,kg,22950,22950,58093.574
C,M,2021,7,202107,India,Export,Italy,121190,kg,343206,343206,1800487.843
C,M,2021,7,202107,India,Export,Japan,121190,kg,163978,163978,611463.088
C,M,2021,7,202107,India,Export,Jordan,121190,kg,20000,20000,49323.614
C,M,2021,7,202107,India,Export,Kenya,121190,kg,880,880,3281.425
C,M,2021,7,202107,India,Export,Rep. of Korea,121190,kg,181130,181130,908666.147
C,M,2021,7,202107,India,Export,Kuwait,121190,kg,13467,13467,95383.422
C,M,2021,7,202107,India,Export,Lebanon,121190,kg,9500,9500,22951.161
C,M,2021,7,202107,India,Export,Latvia,121190,kg,24023,24023,36765.378
C,M,2021,7,202107,India,Export,Libya,121190,kg,9600,9600,27574.034
C,M,2021,7,202107,India,Export,Lithuania,121190,kg,25020,25020,116140.624
C,M,2021,7,202107,India,Export,Malaysia,121190,kg,102979.668,102979.668,421056.129
C,M,2021,7,202107,India,Export,Mauritius,121190,kg,10046,10046,29367.529
C,M,2021,7,202107,India,Export,Mexico,121190,kg,199070,199070,613060.879
C,M,2021,7,202107,India,Export,"Other Asia, nes",121190,kg,25950,25950,41935.641
C,M,2021,7,202107,India,Export,Rep. of Moldova,121190,kg,48,48,900.136
C,M,2021,7,202107,India,Export,Morocco,121190,kg,89330,89330,117535.104
C,M,2021,7,202107,India,Export,Oman,121190,kg,1245,1245,4447.741
C,M,2021,7,202107,India,Export,Nepal,121190,kg,50360,50360,139893.398
C,M,2021,7,202107,India,Export,Netherlands,121190,kg,81372,81372,424870.464
C,M,2021,7,202107,India,Export,New Zealand,121190,kg,11777,11777,65764.903
C,M,2021,7,202107,India,Export,Norway,121190,kg,200,200,2195.127
C,M,2021,7,202107,India,Export,Pakistan,121190,kg,19825,19825,123573.457
C,M,2021,7,202107,India,Export,Panama,121190,kg,25,25,822.144
C,M,2021,7,202107,India,Export,Peru,121190,kg,2425,2425,14925.529
C,M,2021,7,202107,India,Export,Philippines,121190,kg,39030,39030,192354.222
C,M,2021,7,202107,India,Export,Poland,121190,kg,28878.172,28878.172,163504.266
C,M,2021,7,202107,India,Export,Qatar,121190,kg,1739,1739,26514.762
C,M,2021,7,202107,India,Export,Romania,121190,kg,12041,12041,92654.472
C,M,2021,7,202107,India,Export,Russian Federation,121190,kg,110844,110844,450678.552
C,M,2021,7,202107,India,Export,Saudi Arabia,121190,kg,103260,103260,248889.483
C,M,2021,7,202107,India,Export,Singapore,121190,kg,23803,23803,404481.575
C,M,2021,7,202107,India,Export,Viet Nam,121190,kg,671100,671100,1717325.865
C,M,2021,7,202107,India,Export,Slovenia,121190,kg,575,575,4809.679
C,M,2021,7,202107,India,Export,Somalia,121190,kg,1200,1200,3534.266
C,M,2021,7,202107,India,Export,South Africa,121190,kg,31992,31992,148381.706
C,M,2021,7,202107,India,Export,Spain,121190,kg,81308,81308,593440.928
C,M,2021,7,202107,India,Export,Sweden,121190,kg,19153,19153,90063.833
C,M,2021,7,202107,India,Export,Switzerland,121190,kg,36,36,943.922
C,M,2021,7,202107,India,Export,Thailand,121190,kg,503715,503715,1251897.399
C,M,2021,7,202107,India,Export,Trinidad and Tobago,121190,kg,600,600,2052.912
C,M,2021,7,202107,India,Export,United Arab Emirates,121190,kg,354614,354614,918365.389
C,M,2021,7,202107,India,Export,Tunisia,121190,kg,7000,7000,25611.177
C,M,2021,7,202107,India,Export,Türkiye,121190,kg,85950,85950,158532.525
C,M,2021,7,202107,India,Export,Uganda,121190,kg,17,17,511.789
C,M,2021,7,202107,India,Export,Ukraine,121190,kg,1307,1307,7989.764
C,M,2021,7,202107,India,Export,Egypt,121190,kg,29335,29335,61407.58
C,M,2021,7,202107,India,Export,United Kingdom,121190,kg,168017,168017,915843.616
C,M,2021,7,202107,India,Export,United Rep. of Tanzania,121190,kg,7155,7155,10938.705
C,M,2021,7,202107,India,Export,USA,121190,kg,2675558,2675558,12354927.63
C,M,2021,7,202107,India,Export,Uruguay,121190,kg,6775,6775,34206.985
C,M,2021,7,202107,India,Export,Uzbekistan,121190,kg,23375,23375,17865.989
C,M,2021,7,202107,India,Export,Venezuela,121190,kg,605,605,15928.682
C,M,2021,7,202107,India,Export,Zambia,121190,kg,467,467,2817.032
C,M,2021,8,202108,India,Export,World,121190,kg,8162518.101,8162518.101,33183156.38
C,M,2021,8,202108,India,Export,Afghanistan,121190,kg,16788,16788,41193.248
C,M,2021,8,202108,India,Export,Angola,121190,kg,93,93,696.125
C,M,2021,8,202108,India,Export,Azerbaijan,121190,kg,250,250,3121.156
C,M,2021,8,202108,India,Export,Argentina,121190,kg,39400,39400,63611.366
C,M,2021,8,202108,India,Export,Australia,121190,kg,87365,87365,518691.686
C,M,2021,8,202108,India,Export,Austria,121190,kg,50080,50080,231214.368
C,M,2021,8,202108,India,Export,Bahrain,121190,kg,145,145,2161.535
C,M,2021,8,202108,India,Export,Bangladesh,121190,kg,529682,529682,480523.152
C,M,2021,8,202108,India,Export,Belgium,121190,kg,44500,44500,232080.864
C,M,2021,8,202108,India,Export,Bhutan,121190,kg,15,15,112.403
C,M,2021,8,202108,India,Export,Brazil,121190,kg,112400,112400,384467.225
C,M,2021,8,202108,India,Export,Bulgaria,121190,kg,10300,10300,17352.145
C,M,2021,8,202108,India,Export,Myanmar,121190,kg,2179,2179,6583.904
C,M,2021,8,202108,India,Export,Canada,121190,kg,115313,115313,788147.399
C,M,2021,8,202108,India,Export,Sri Lanka,121190,kg,106775,106775,252438.257
C,M,2021,8,202108,India,Export,Chile,121190,kg,33580,33580,111143.8
C,M,2021,8,202108,India,Export,China,121190,kg,686957,686957,1587810.391
C,M,2021,8,202108,India,Export,Colombia,121190,kg,70475,70475,209042.519
C,M,2021,8,202108,India,Export,Dem. Rep. of the Congo,121190,kg,20,20,170.021
C,M,2021,8,202108,India,Export,Croatia,121190,kg,2000,2000,6140.855
C,M,2021,8,202108,India,Export,Czechia,121190,kg,3500,3500,25365.586
C,M,2021,8,202108,India,Export,Benin,121190,kg,160,160,814.352
C,M,2021,8,202108,India,Export,Denmark,121190,kg,100250,100250,680992.275
C,M,2021,8,202108,India,Export,Ecuador,121190,kg,31025,31025,51677.219
C,M,2021,8,202108,India,Export,Ethiopia,121190,kg,25000,25000,66201.214
C,M,2021,8,202108,India,Export,Fiji,121190,kg,270,270,932.512
C,M,2021,8,202108,India,Export,Finland,121190,kg,50,50,356.191
C,M,2021,8,202108,India,Export,France,121190,kg,180318,180318,713836.409
C,M,2021,8,202108,India,Export,Germany,121190,kg,971433,971433,5196711.27
C,M,2021,8,202108,India,Export,Ghana,121190,kg,45,45,266.247
C,M,2021,8,202108,India,Export,Kiribati,121190,kg,7,7,88.421
C,M,2021,8,202108,India,Export,Greece,121190,kg,9031,9031,18745.864
C,M,2021,8,202108,India,Export,"China, Hong Kong SAR",121190,kg,3182,3182,29739.667
C,M,2021,8,202108,India,Export,Hungary,121190,kg,832,832,5178.174
C,M,2021,8,202108,India,Export,Indonesia,121190,kg,185200,185200,334383.296
C,M,2021,8,202108,India,Export,Iran,121190,kg,11,11,22.621
C,M,2021,8,202108,India,Export,Ireland,121190,kg,68230,68230,396087.807
C,M,2021,8,202108,India,Export,Israel,121190,kg,2400,2400,15782.245
C,M,2021,8,202108,India,Export,Italy,121190,kg,307932,307932,1606706.997
C,M,2021,8,202108,India,Export,Jamaica,121190,kg,1850,1850,3051.608
C,M,2021,8,202108,India,Export,Japan,121190,kg,165045,165045,914180.013
C,M,2021,8,202108,India,Export,Kenya,121190,kg,1715,1715,10360.607
C,M,2021,8,202108,India,Export,Rep. of Korea,121190,kg,140090,140090,662642.682
